episode_id,match_id,player1_name,player2_name,player1_position,player2_position,winner,episode_length,player1_total_reward,player2_total_reward,player1_final_reward,player2_final_reward,termination_reason,timestamp
4,IPPO_latest__vs_scripted_random,IPPO_latest_,scripted_random,agent_0,agent_1,IPPO_latest_,18,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:46.079363
5,IPPO_latest__vs_scripted_random,IPPO_latest_,scripted_random,agent_1,agent_0,scripted_random,13,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:47.380851
6,IPPO_latest__vs_scripted_random,IPPO_latest_,scripted_random,agent_1,agent_0,scripted_random,44,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:48.596004
7,IPPO_latest__vs_scripted_random,IPPO_latest_,scripted_random,agent_1,agent_0,scripted_random,11,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:48.872330
8,IPPO_latest__vs_scripted_random,IPPO_latest_,scripted_random,agent_1,agent_0,scripted_random,15,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:49.254631
9,IPPO_latest__vs_scripted_random,IPPO_latest_,scripted_random,agent_1,agent_0,scripted_random,22,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:49.910289
0,IPPO_latest__vs_scripted_seek,IPPO_latest_,scripted_seek,agent_0,agent_1,IPPO_latest_,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:50.308952
1,IPPO_latest__vs_scripted_seek,IPPO_latest_,scripted_seek,agent_0,agent_1,IPPO_latest_,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:50.477110
2,IPPO_latest__vs_scripted_seek,IPPO_latest_,scripted_seek,agent_0,agent_1,IPPO_latest_,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:50.847229
3,IPPO_latest__vs_scripted_seek,IPPO_latest_,scripted_seek,agent_0,agent_1,IPPO_latest_,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:51.231157
4,IPPO_latest__vs_scripted_seek,IPPO_latest_,scripted_seek,agent_0,agent_1,IPPO_latest_,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:51.398690
5,IPPO_latest__vs_scripted_seek,IPPO_latest_,scripted_seek,agent_1,agent_0,scripted_seek,11,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:51.696068
6,IPPO_latest__vs_scripted_seek,IPPO_latest_,scripted_seek,agent_1,agent_0,scripted_seek,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:52.030547
7,IPPO_latest__vs_scripted_seek,IPPO_latest_,scripted_seek,agent_1,agent_0,scripted_seek,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:52.188157
8,IPPO_latest__vs_scripted_seek,IPPO_latest_,scripted_seek,agent_1,agent_0,scripted_seek,11,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:52.477916
9,IPPO_latest__vs_scripted_seek,IPPO_latest_,scripted_seek,agent_1,agent_0,scripted_seek,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:52.638978
0,IPPO_latest__vs_scripted_dodge,IPPO_latest_,scripted_dodge,agent_0,agent_1,IPPO_latest_,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:52.839853
1,IPPO_latest__vs_scripted_dodge,IPPO_latest_,scripted_dodge,agent_0,agent_1,IPPO_latest_,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:52.998539
2,IPPO_latest__vs_scripted_dodge,IPPO_latest_,scripted_dodge,agent_0,agent_1,IPPO_latest_,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:53.177713
3,IPPO_latest__vs_scripted_dodge,IPPO_latest_,scripted_dodge,agent_0,agent_1,IPPO_latest_,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:53.356068
4,IPPO_latest__vs_scripted_dodge,IPPO_latest_,scripted_dodge,agent_0,agent_1,IPPO_latest_,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:53.513682
5,IPPO_latest__vs_scripted_dodge,IPPO_latest_,scripted_dodge,agent_1,agent_0,scripted_dodge,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:53.689261
6,IPPO_latest__vs_scripted_dodge,IPPO_latest_,scripted_dodge,agent_1,agent_0,scripted_dodge,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:53.848824
7,IPPO_latest__vs_scripted_dodge,IPPO_latest_,scripted_dodge,agent_1,agent_0,scripted_dodge,14,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:54.239542
8,IPPO_latest__vs_scripted_dodge,IPPO_latest_,scripted_dodge,agent_1,agent_0,scripted_dodge,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:54.393314
9,IPPO_latest__vs_scripted_dodge,IPPO_latest_,scripted_dodge,agent_1,agent_0,scripted_dodge,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:54.562922
0,IPPO_latest__vs_scripted_centaur,IPPO_latest_,scripted_centaur,agent_0,agent_1,IPPO_latest_,15,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:55.240230
1,IPPO_latest__vs_scripted_centaur,IPPO_latest_,scripted_centaur,agent_0,agent_1,IPPO_latest_,14,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:55.729500
2,IPPO_latest__vs_scripted_centaur,IPPO_latest_,scripted_centaur,agent_0,agent_1,IPPO_latest_,17,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:56.296164
3,IPPO_latest__vs_scripted_centaur,IPPO_latest_,scripted_centaur,agent_0,agent_1,IPPO_latest_,18,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:56.879472
4,IPPO_latest__vs_scripted_centaur,IPPO_latest_,scripted_centaur,agent_0,agent_1,IPPO_latest_,16,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:58:57.425706
5,IPPO_latest__vs_scripted_centaur,IPPO_latest_,scripted_centaur,agent_1,agent_0,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T20:59:00.829555
6,IPPO_latest__vs_scripted_centaur,IPPO_latest_,scripted_centaur,agent_1,agent_0,scripted_centaur,32,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:59:01.872386
7,IPPO_latest__vs_scripted_centaur,IPPO_latest_,scripted_centaur,agent_1,agent_0,scripted_centaur,13,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:59:02.307024
8,IPPO_latest__vs_scripted_centaur,IPPO_latest_,scripted_centaur,agent_1,agent_0,scripted_centaur,52,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:59:04.130871
9,IPPO_latest__vs_scripted_centaur,IPPO_latest_,scripted_centaur,agent_1,agent_0,scripted_centaur,13,1.0,-1.0,1.0,-1.0,winner,2025-07-29T20:59:04.596405
0,SPPPO_latest_vs_FSPPPO_latest,SPPPO_latest,FSPPPO_latest,agent_0,agent_1,FSPPPO_latest,50,-1.0,1.0,-1.0,1.0,winner,2025-07-29T20:59:06.956588
1,SPPPO_latest_vs_FSPPPO_latest,SPPPO_latest,FSPPPO_latest,agent_0,agent_1,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T20:59:11.582162
2,SPPPO_latest_vs_FSPPPO_latest,SPPPO_latest,FSPPPO_latest,agent_0,agent_1,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T20:59:16.144881
3,SPPPO_latest_vs_FSPPPO_latest,SPPPO_latest,FSPPPO_latest,agent_0,agent_1,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T20:59:20.575296
4,SPPPO_latest_vs_FSPPPO_latest,SPPPO_latest,FSPPPO_latest,agent_0,agent_1,FSPPPO_latest,41,-1.0,1.0,-1.0,1.0,winner,2025-07-29T20:59:22.373201
5,SPPPO_latest_vs_FSPPPO_latest,SPPPO_latest,FSPPPO_latest,agent_1,agent_0,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T20:59:26.778599
6,SPPPO_latest_vs_FSPPPO_latest,SPPPO_latest,FSPPPO_latest,agent_1,agent_0,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T20:59:30.977430
7,SPPPO_latest_vs_FSPPPO_latest,SPPPO_latest,FSPPPO_latest,agent_1,agent_0,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T20:59:35.574942
8,SPPPO_latest_vs_FSPPPO_latest,SPPPO_latest,FSPPPO_latest,agent_1,agent_0,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T20:59:40.061044
9,SPPPO_latest_vs_FSPPPO_latest,SPPPO_latest,FSPPPO_latest,agent_1,agent_0,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T20:59:44.594263
0,SPPPO_latest_vs_scripted_noop,SPPPO_latest,scripted_noop,agent_0,agent_1,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T20:59:47.357122
1,SPPPO_latest_vs_scripted_noop,SPPPO_latest,scripted_noop,agent_0,agent_1,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T20:59:50.044934
2,SPPPO_latest_vs_scripted_noop,SPPPO_latest,scripted_noop,agent_0,agent_1,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T20:59:52.891711
3,SPPPO_latest_vs_scripted_noop,SPPPO_latest,scripted_noop,agent_0,agent_1,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T20:59:55.606723
4,SPPPO_latest_vs_scripted_noop,SPPPO_latest,scripted_noop,agent_0,agent_1,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T20:59:58.264138
5,SPPPO_latest_vs_scripted_noop,SPPPO_latest,scripted_noop,agent_1,agent_0,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T21:00:00.823891
6,SPPPO_latest_vs_scripted_noop,SPPPO_latest,scripted_noop,agent_1,agent_0,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T21:00:03.481071
7,SPPPO_latest_vs_scripted_noop,SPPPO_latest,scripted_noop,agent_1,agent_0,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T21:00:06.345924
8,SPPPO_latest_vs_scripted_noop,SPPPO_latest,scripted_noop,agent_1,agent_0,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T21:00:09.091097
9,SPPPO_latest_vs_scripted_noop,SPPPO_latest,scripted_noop,agent_1,agent_0,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T21:00:11.764424
0,SPPPO_latest_vs_scripted_random,SPPPO_latest,scripted_random,agent_0,agent_1,SPPPO_latest,16,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:12.281094
1,SPPPO_latest_vs_scripted_random,SPPPO_latest,scripted_random,agent_0,agent_1,SPPPO_latest,33,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:13.261423
2,SPPPO_latest_vs_scripted_random,SPPPO_latest,scripted_random,agent_0,agent_1,SPPPO_latest,59,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:14.940303
3,SPPPO_latest_vs_scripted_random,SPPPO_latest,scripted_random,agent_0,agent_1,SPPPO_latest,54,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:16.476378
4,SPPPO_latest_vs_scripted_random,SPPPO_latest,scripted_random,agent_0,agent_1,SPPPO_latest,25,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:17.281221
5,SPPPO_latest_vs_scripted_random,SPPPO_latest,scripted_random,agent_1,agent_0,scripted_random,19,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:17.859652
6,SPPPO_latest_vs_scripted_random,SPPPO_latest,scripted_random,agent_1,agent_0,scripted_random,23,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:18.515684
7,SPPPO_latest_vs_scripted_random,SPPPO_latest,scripted_random,agent_1,agent_0,scripted_random,43,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:19.714745
8,SPPPO_latest_vs_scripted_random,SPPPO_latest,scripted_random,agent_1,agent_0,scripted_random,15,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:20.131331
9,SPPPO_latest_vs_scripted_random,SPPPO_latest,scripted_random,agent_1,agent_0,scripted_random,10,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:20.398661
0,SPPPO_latest_vs_scripted_seek,SPPPO_latest,scripted_seek,agent_0,agent_1,SPPPO_latest,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:20.940202
1,SPPPO_latest_vs_scripted_seek,SPPPO_latest,scripted_seek,agent_0,agent_1,SPPPO_latest,13,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:21.291149
2,SPPPO_latest_vs_scripted_seek,SPPPO_latest,scripted_seek,agent_0,agent_1,SPPPO_latest,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:21.612548
3,SPPPO_latest_vs_scripted_seek,SPPPO_latest,scripted_seek,agent_0,agent_1,SPPPO_latest,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:21.764631
4,SPPPO_latest_vs_scripted_seek,SPPPO_latest,scripted_seek,agent_0,agent_1,SPPPO_latest,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:22.079630
5,SPPPO_latest_vs_scripted_seek,SPPPO_latest,scripted_seek,agent_1,agent_0,scripted_seek,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:22.243522
6,SPPPO_latest_vs_scripted_seek,SPPPO_latest,scripted_seek,agent_1,agent_0,scripted_seek,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:22.406624
7,SPPPO_latest_vs_scripted_seek,SPPPO_latest,scripted_seek,agent_1,agent_0,scripted_seek,11,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:22.678633
8,SPPPO_latest_vs_scripted_seek,SPPPO_latest,scripted_seek,agent_1,agent_0,scripted_seek,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:22.829142
9,SPPPO_latest_vs_scripted_seek,SPPPO_latest,scripted_seek,agent_1,agent_0,scripted_seek,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:22.997641
0,SPPPO_latest_vs_scripted_dodge,SPPPO_latest,scripted_dodge,agent_0,agent_1,SPPPO_latest,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:23.306161
1,SPPPO_latest_vs_scripted_dodge,SPPPO_latest,scripted_dodge,agent_0,agent_1,SPPPO_latest,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:23.501000
2,SPPPO_latest_vs_scripted_dodge,SPPPO_latest,scripted_dodge,agent_0,agent_1,SPPPO_latest,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:23.822863
3,SPPPO_latest_vs_scripted_dodge,SPPPO_latest,scripted_dodge,agent_0,agent_1,SPPPO_latest,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:23.985768
4,SPPPO_latest_vs_scripted_dodge,SPPPO_latest,scripted_dodge,agent_0,agent_1,SPPPO_latest,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:24.166046
5,SPPPO_latest_vs_scripted_dodge,SPPPO_latest,scripted_dodge,agent_1,agent_0,scripted_dodge,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:24.520919
6,SPPPO_latest_vs_scripted_dodge,SPPPO_latest,scripted_dodge,agent_1,agent_0,scripted_dodge,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:24.889255
7,SPPPO_latest_vs_scripted_dodge,SPPPO_latest,scripted_dodge,agent_1,agent_0,scripted_dodge,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:25.256069
8,SPPPO_latest_vs_scripted_dodge,SPPPO_latest,scripted_dodge,agent_1,agent_0,scripted_dodge,6,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:25.428374
9,SPPPO_latest_vs_scripted_dodge,SPPPO_latest,scripted_dodge,agent_1,agent_0,scripted_dodge,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:25.775705
0,SPPPO_latest_vs_scripted_centaur,SPPPO_latest,scripted_centaur,agent_0,agent_1,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T21:00:29.414870
1,SPPPO_latest_vs_scripted_centaur,SPPPO_latest,scripted_centaur,agent_0,agent_1,SPPPO_latest,87,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:32.245536
2,SPPPO_latest_vs_scripted_centaur,SPPPO_latest,scripted_centaur,agent_0,agent_1,SPPPO_latest,99,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:35.592711
3,SPPPO_latest_vs_scripted_centaur,SPPPO_latest,scripted_centaur,agent_0,agent_1,SPPPO_latest,37,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:36.878377
4,SPPPO_latest_vs_scripted_centaur,SPPPO_latest,scripted_centaur,agent_0,agent_1,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T21:00:40.192655
5,SPPPO_latest_vs_scripted_centaur,SPPPO_latest,scripted_centaur,agent_1,agent_0,scripted_centaur,24,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:40.934266
6,SPPPO_latest_vs_scripted_centaur,SPPPO_latest,scripted_centaur,agent_1,agent_0,scripted_centaur,41,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:42.281829
7,SPPPO_latest_vs_scripted_centaur,SPPPO_latest,scripted_centaur,agent_1,agent_0,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T21:00:45.782034
8,SPPPO_latest_vs_scripted_centaur,SPPPO_latest,scripted_centaur,agent_1,agent_0,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T21:00:49.315426
9,SPPPO_latest_vs_scripted_centaur,SPPPO_latest,scripted_centaur,agent_1,agent_0,,100,0.0,0.0,0.0,0.0,max_steps,2025-07-29T21:00:52.658096
0,FSPPPO_latest_vs_scripted_noop,FSPPPO_latest,scripted_noop,agent_0,agent_1,FSPPPO_latest,13,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:53.059101
1,FSPPPO_latest_vs_scripted_noop,FSPPPO_latest,scripted_noop,agent_0,agent_1,FSPPPO_latest,13,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:53.391321
2,FSPPPO_latest_vs_scripted_noop,FSPPPO_latest,scripted_noop,agent_0,agent_1,FSPPPO_latest,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:53.731708
3,FSPPPO_latest_vs_scripted_noop,FSPPPO_latest,scripted_noop,agent_0,agent_1,FSPPPO_latest,13,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:54.058052
4,FSPPPO_latest_vs_scripted_noop,FSPPPO_latest,scripted_noop,agent_0,agent_1,FSPPPO_latest,13,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:54.408857
5,FSPPPO_latest_vs_scripted_noop,FSPPPO_latest,scripted_noop,agent_1,agent_0,scripted_noop,13,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:54.739801
6,FSPPPO_latest_vs_scripted_noop,FSPPPO_latest,scripted_noop,agent_1,agent_0,scripted_noop,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:55.066462
7,FSPPPO_latest_vs_scripted_noop,FSPPPO_latest,scripted_noop,agent_1,agent_0,scripted_noop,13,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:55.482552
8,FSPPPO_latest_vs_scripted_noop,FSPPPO_latest,scripted_noop,agent_1,agent_0,scripted_noop,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:55.848927
9,FSPPPO_latest_vs_scripted_noop,FSPPPO_latest,scripted_noop,agent_1,agent_0,scripted_noop,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:56.165477
0,FSPPPO_latest_vs_scripted_random,FSPPPO_latest,scripted_random,agent_0,agent_1,FSPPPO_latest,13,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:56.593402
1,FSPPPO_latest_vs_scripted_random,FSPPPO_latest,scripted_random,agent_0,agent_1,FSPPPO_latest,12,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:56.908863
2,FSPPPO_latest_vs_scripted_random,FSPPPO_latest,scripted_random,agent_0,agent_1,FSPPPO_latest,15,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:57.323879
3,FSPPPO_latest_vs_scripted_random,FSPPPO_latest,scripted_random,agent_0,agent_1,FSPPPO_latest,13,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:57.737113
4,FSPPPO_latest_vs_scripted_random,FSPPPO_latest,scripted_random,agent_0,agent_1,FSPPPO_latest,14,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:58.168085
5,FSPPPO_latest_vs_scripted_random,FSPPPO_latest,scripted_random,agent_1,agent_0,scripted_random,13,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:58.559915
6,FSPPPO_latest_vs_scripted_random,FSPPPO_latest,scripted_random,agent_1,agent_0,scripted_random,14,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:58.978533
7,FSPPPO_latest_vs_scripted_random,FSPPPO_latest,scripted_random,agent_1,agent_0,scripted_random,26,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:00:59.691879
8,FSPPPO_latest_vs_scripted_random,FSPPPO_latest,scripted_random,agent_1,agent_0,scripted_random,14,1.0,-1.0,1.0,-1.0,winner,2025-07-29T21:01:00.058408
